path,kind,before_tendency,after_tendency,tendency_change,before_stability,after_stability,plastic_trace,weakening_trace,emotion_exposure,waking_participation,sleep_participation,formed
plastic:association>association:0054,plastic,0.02123194861821252,0.02123194861821252,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>association:0055,plastic,0.01869037058313634,0.01869037058313634,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>association:0056,plastic,0.019619659128550092,0.019619659128550092,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>association:0057,plastic,0.020670846139682036,0.020670846139682036,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.06609433463992112,False
plastic:association>association:0058,plastic,0.018436600402794216,0.018436600402794216,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>association:0059,plastic,0.020129359390774794,0.020129359390774794,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>association:0060,plastic,0.018506786208130396,0.018506786208130396,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>association:0061,plastic,0.021573353659635704,0.021573353659635704,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.025227276506278044,False
plastic:association>association:0062,plastic,0.01982922071921467,0.01982922071921467,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.03232993692064919,False
plastic:association>association:0063,plastic,0.018761119188452587,0.018761119188452587,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.02909056259982275,False
plastic:association>association:0064,plastic,0.01920927510309644,0.01920927510309644,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>association:0065,plastic,0.021435129706794346,0.021435129706794346,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.06853810561587259,False
plastic:association>association:0066,plastic,0.019589973871883447,0.019589973871883447,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>association:0067,plastic,0.021369132673885884,0.021369132673885884,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>association:0068,plastic,0.0195818653596686,0.0195818653596686,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>association:0069,plastic,0.018794689949521607,0.018794689949521607,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.003725454221793761,False
plastic:association>association:0070,plastic,0.018741838298800304,0.018741838298800304,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>association:0071,plastic,0.021211546772162318,0.021211546772162318,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>association:0072,plastic,0.01972724654974689,0.01972724654974689,0.0,0.01,0.01,0.0,0.00015183223784909707,0.0,0.0001251490777001623,0.0383266040907694,False
plastic:association>association:0073,plastic,0.01973822702051296,0.01973822702051296,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>association:0074,plastic,0.01965270095902116,0.01965270095902116,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>association:0075,plastic,0.019538828956103326,0.019538828956103326,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>association:0076,plastic,0.01879430979102838,0.01879430979102838,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>prediction:0000,plastic,0.00952472430062001,0.00952472430062001,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>prediction:0001,plastic,0.009666982506148492,0.009666982506148492,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>prediction:0002,plastic,0.009558162128355334,0.009558162128355334,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0019532000382070608,False
plastic:association>prediction:0003,plastic,0.009875605911761716,0.009875605911761716,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>prediction:0004,plastic,0.010318835190088372,0.010318835190088372,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>prediction:0005,plastic,0.010611404974583696,0.010611404974583696,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>prediction:0006,plastic,0.010430346986301107,0.010430346986301107,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>prediction:0007,plastic,0.00982847134949767,0.00982847134949767,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>prediction:0008,plastic,0.00999156855508758,0.00999156855508758,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>prediction:0009,plastic,0.010691510294334447,0.010691510294334447,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>prediction:0010,plastic,0.01004006680251026,0.01004006680251026,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>prediction:0011,plastic,0.010487716316051152,0.010487716316051152,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>prediction:0012,plastic,0.01017274986291014,0.01017274986291014,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>prediction:0013,plastic,0.009962956166456436,0.009962956166456436,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.03284146075837627,False
plastic:association>prediction:0014,plastic,0.009738714295739892,0.009738714295739892,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0011275488727922,False
plastic:association>prediction:0015,plastic,0.010246194211688079,0.010246194211688079,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.01637888098181183,False
plastic:association>prediction:0016,plastic,0.010779749140373876,0.010779749140373876,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>prediction:0017,plastic,0.009971708403486563,0.009971708403486563,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.002037707769875523,False
plastic:association>prediction:0018,plastic,0.010425888183966028,0.010425888183966028,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>prediction:0019,plastic,0.009816601960613508,0.009816601960613508,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.002006011936923802,False
plastic:association>prediction:0020,plastic,0.010052614412616402,0.010052614412616402,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>prediction:0021,plastic,0.009648332870589412,0.009648332870589412,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.001971626331338695,False
plastic:association>prediction:0022,plastic,0.009605788116974778,0.009605788116974778,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>prediction:0023,plastic,0.010463487357773518,0.010463487357773518,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0167262312764058,False
plastic:association>prediction:0024,plastic,0.009933668086331412,0.009933668086331412,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>prediction:0025,plastic,0.009298668374334362,0.009298668374334362,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:prediction>association:0000,plastic,0.017565598797805903,0.017565598797805903,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.07019009390076732,False
plastic:prediction>association:0001,plastic,0.01920085882766116,0.01920085882766116,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.08513903116040042,False
plastic:prediction>association:0002,plastic,0.017873341425553847,0.01743066917018176,-0.0004426722553720862,0.01,0.009889331936156978,0.0,0.05063434329755292,0.0,0.04636572133972629,0.07997799561403256,False
plastic:prediction>association:0003,plastic,0.017441454851871274,0.017441454851871274,0.0,0.01,0.01,0.0,0.0011366953878812489,0.0,0.0010629017064260839,0.08433819936812006,False
plastic:prediction>association:0004,plastic,0.018217676305207382,0.018217676305207382,0.0,0.01,0.01,0.0,0.0188824427259321,0.0,0.015621336287947284,0.06742469227436088,False
plastic:prediction>association:0005,plastic,0.017582212929755148,0.017582212929755148,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.05284145405657257,False
plastic:prediction>association:0006,plastic,0.018217270432763468,0.018217270432763468,0.0,0.01,0.01,0.0,0.05528475610677365,0.0,0.047257916935907925,0.08151697772013293,False
plastic:prediction>association:0007,plastic,0.018059393104875178,0.01788729910829879,-0.00017209399657638902,0.01,0.009956976500855903,0.0,0.019670421926364066,0.0,0.015485611233901004,0.06683887683358763,False
plastic:prediction>association:0008,plastic,0.018772103075684752,0.018772103075684752,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.05641754119245864,False
plastic:prediction>association:0009,plastic,0.016615598725267806,0.016615598725267806,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.07468315825668574,False
plastic:prediction>association:0010,plastic,0.01753062796767904,0.01753062796767904,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.052417215221486964,False
plastic:prediction>association:0011,plastic,0.019252799093033946,0.019252799093033946,0.0,0.01,0.01,0.0,0.013741907437644531,0.0,0.011208285383496443,0.08391418363741655,False
plastic:prediction>association:0012,plastic,0.018663596291426828,0.018663596291426828,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.05580483171614452,False
plastic:prediction>association:0013,plastic,0.016873099335793087,0.016873099335793087,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.07481745181382626,False
plastic:prediction>association:0014,plastic,0.01881245201901359,0.01881245201901359,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.06061085072777325,False
plastic:prediction>association:0015,plastic,0.017552819630378115,0.017552819630378115,0.0,0.01,0.01,0.0,0.00023428697130889798,0.0,0.0001854129324760843,0.0794331690878637,False
plastic:prediction>association:0016,plastic,0.018688840935009294,0.018688840935009294,0.0,0.01,0.01,0.0,0.02144548592326203,0.0,0.01888463305886171,0.08307587857035127,False
plastic:prediction>association:0017,plastic,0.01801209153357082,0.018010101206119598,-1.990327451222712e-06,0.01,0.009999502418137194,0.0,0.00022746599834872955,0.0,0.00019026428696886658,0.08151154871642627,False
plastic:prediction>association:0018,plastic,0.017227455204098293,0.017227455204098293,0.0,0.01,0.01,0.0,0.05979964711484894,0.0,0.04866027454712411,0.081756085101516,False
plastic:prediction>association:0019,plastic,0.018153852884059955,0.018153852884059955,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0829236889807025,False
plastic:prediction>association:0020,plastic,0.018574978338417855,0.018574978338417855,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.05582510394981357,False
plastic:prediction>association:0021,plastic,0.01811918828695363,0.01811918828695363,0.0,0.01,0.01,0.0,0.0011989289238598384,0.0,0.0011042035376534116,0.08761538111997862,False
plastic:prediction>association:0022,plastic,0.01904355666801813,0.01904355666801813,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.07802449812609295,False
plastic:prediction>association:0023,plastic,0.019195725789550654,0.019195725789550654,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.08628021479676465,False
plastic:prediction>association:0024,plastic,0.01883356254192293,0.018336515371123158,-0.0004970471707997706,0.01,0.009875738207300058,0.0,0.056866610391471645,0.0,0.048856657066072146,0.08427470535649129,False
plastic:prediction>association:0025,plastic,0.018043543366708676,0.018043543366708676,0.0,0.01,0.01,0.0,0.019037209367982526,0.0,0.015472020362824647,0.0667802160197384,False
plastic:prediction>association:0026,plastic,0.01753810962215558,0.01753810962215558,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0565051139150511,False
plastic:prediction>association:0027,plastic,0.019335912017936243,0.019335912017936243,0.0,0.01,0.01,0.0,0.005092332331972849,0.0,0.0038910461484610677,0.08141715520162214,False
plastic:prediction>association:0028,plastic,0.01729011105684132,0.01729011105684132,0.0,0.01,0.01,0.0,0.05430057530628338,0.0,0.044852747570091424,0.07736820963388169,False
plastic:prediction>association:0029,plastic,0.01684596792810234,0.01684596792810234,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.07416525923602023,False
plastic:prediction>association:0030,plastic,0.01861992418899493,0.018782649249825242,0.000162725060830312,0.01,0.01011390754258122,0.0002536877962088674,0.03021257880863522,1.3228005418603333e-05,0.025652727729347267,0.08303386086632367,False
plastic:prediction>association:0031,plastic,0.018109398005323542,0.018109398005323542,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.07236305241349354,False
plastic:prediction>association:0032,plastic,0.017585481210369177,0.017585481210369177,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.052581228412171624,False
plastic:prediction>association:0033,plastic,0.019227368046618353,0.01913462133555214,-9.274671106621404e-05,0.01,0.009976813322233448,0.0,0.010600021111716026,0.0,0.009141849433675287,0.058273763893596425,False
plastic:prediction>association:0034,plastic,0.01819084728154887,0.01802374130819621,-0.00016710597335265961,0.01,0.009958223506661836,0.0,0.01910014786473806,0.0,0.015598330873105914,0.06732539647867922,False
plastic:prediction>association:0035,plastic,0.017701757092949556,0.017546533064307267,-0.00015522402864228887,0.01,0.009961193992839427,0.0,0.01774175027516037,0.0,0.014551857320461456,0.07804864631139607,False
plastic:prediction>association:0036,plastic,0.019044483305750277,0.019044483305750277,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.08560041585965979,False
plastic:prediction>association:0037,plastic,0.01939670420083371,0.01939670420083371,0.0,0.01,0.01,0.0,0.05656484510847418,0.0,0.05031751816698067,0.08679460021297579,False
plastic:prediction>association:0038,plastic,0.017851279626428955,0.01775403165285043,-9.724797357852505e-05,0.01,0.009975688006605369,0.0,0.011114511767980078,0.0,0.009675087826146539,0.07948209715986884,False
plastic:prediction>association:0039,plastic,0.018674418965745638,0.018674418965745638,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.07462081058754917,False
plastic:prediction>association:0040,plastic,0.016841706555747526,0.016841706555747526,0.0,0.01,0.01,0.0,0.01815366745022347,0.0,0.013844846562148945,0.07425660579047269,False
plastic:prediction>association:0041,plastic,0.017661828056862713,0.017501303972623446,-0.00016052408423926703,0.01,0.009959868978940183,0.0,0.018347668184367432,0.0,0.014519033367843178,0.07787259558384778,False
plastic:prediction>association:0042,plastic,0.019001662200265793,0.019001662200265793,0.0,0.01,0.01,0.0,0.0002441937716253509,0.0,0.0002007172627908642,0.08598973146695897,False
plastic:prediction>association:0043,plastic,0.018463673572781242,0.018463673572781242,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.06226923916633491,False
plastic:prediction>association:0044,plastic,0.017353328621246097,0.017353328621246097,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.048759685258184145,False
plastic:prediction>association:0045,plastic,0.01678124773178047,0.01678124773178047,0.0,0.01,0.01,0.0,8.748532917629566e-06,0.0,6.460632471606279e-06,0.0822605685883754,False
plastic:prediction>association:0046,plastic,0.019048692206325744,0.019048692206325744,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.08386286864719504,False
plastic:prediction>association:0047,plastic,0.017739373701494154,0.017739373750615663,4.912150894376133e-11,0.01,0.010000000034385058,7.684969730804432e-11,0.01574376480896009,3.8828004093548915e-12,0.013221074764277302,0.057082827640451396,False
plastic:prediction>association:0048,plastic,0.016745103097492466,0.016745103097492466,0.0,0.01,0.01,0.0,9.526844804141889e-05,0.0,8.169339814790209e-05,0.07650784978648734,False
plastic:prediction>association:0049,plastic,0.017916187131229,0.017916187131229,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.07745508908284977,False
plastic:prediction>association:0050,plastic,0.019299790672407294,0.019299790672407294,0.0,0.01,0.01,0.0,0.042806844130473795,0.0,0.03580887252955926,0.08500011785198479,False
plastic:prediction>association:0051,plastic,0.017611299010007596,0.017611299010007596,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.07037270664415539,False
plastic:prediction>association:0052,plastic,0.019018748349243914,0.018464670111134764,-0.00055407823810915,0.01,0.009861480440472713,0.0,0.06340806991118465,0.0,0.05371992004928926,0.09025699908337027,False
plastic:prediction>association:0053,plastic,0.018166463501732146,0.01780602241298154,-0.0003604410887506071,0.01,0.009909889727812348,0.0,0.04121659111993775,0.0,0.03453639490797679,0.07786243795146061,False
plastic:prediction>association:0054,plastic,0.01932839343294659,0.01932839343294659,0.0,0.01,0.01,0.0,0.024020605332169716,0.0,0.0195308857765891,0.08591882564463846,False
plastic:prediction>association:0055,plastic,0.01901466160795172,0.01901257875705989,-2.0828508918296906e-06,0.01,0.009999479287277043,0.0,0.0002380401064195054,0.0,0.00020085457738477306,0.08604855871924681,False
plastic:prediction>association:0056,plastic,0.017641865454810095,0.017172218597942428,-0.00046964685686766774,0.01,0.009882588285783082,0.0,0.05372555867618258,0.0,0.045765243225376416,0.07894220808375976,False
plastic:prediction>association:0057,plastic,0.01913547565005645,0.01913547565005645,0.0,0.01,0.01,0.0,0.0012629501915232314,0.0,0.0011661372227522414,0.09252964125324215,False
plastic:prediction>association:0058,plastic,0.017794620735271237,0.017794620735271237,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.057331553592949225,False
plastic:prediction>association:0059,plastic,0.017546029419200495,0.01707159673752042,-0.0004744326816800738,0.01,0.009881391829579981,0.0,0.054274106548201584,0.0,0.04551663235762757,0.0785133697455242,False
plastic:prediction>association:0060,plastic,0.01664523509407167,0.01664523509407167,0.0,0.01,0.01,0.0,7.768850051411926e-06,0.0,6.408268804864969e-06,0.0815938436170289,False
plastic:prediction>association:0061,plastic,0.017678465825865762,0.017678465825865762,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.07444134983479324,False
plastic:prediction>association:0062,plastic,0.01919232858427588,0.01919232858427588,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.05611908874406751,False
plastic:prediction>association:0063,plastic,0.017419059963549782,0.016967959956596574,-0.00045110000695320826,0.01,0.009887224998261697,0.0,0.05160003390969882,0.0,0.045187257437785185,0.07794521842309544,False
plastic:prediction>association:0064,plastic,0.018798888583181385,0.018798888583181385,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0770220538421993,False
plastic:prediction>association:0065,plastic,0.016724768789962034,0.016724768789962034,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.05640473569241746,False
plastic:prediction>association:0066,plastic,0.01788534117082902,0.01788534117082902,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0753124706706336,False
plastic:prediction>association:0067,plastic,0.018864639141767427,0.018864639141767427,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.08155542775585982,False
plastic:prediction>association:0068,plastic,0.018343213739471342,0.018343213739471342,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.07724050291041022,False
plastic:prediction>association:0069,plastic,0.01795455768042412,0.01795455768042412,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.07762097227464154,False
plastic:prediction>association:0070,plastic,0.01935592743270117,0.0193108303648627,-4.509706783846837e-05,0.01,0.009988725733040382,0.0,0.005153996245990307,0.0,0.003895073933778805,0.081501433519026,False
plastic:prediction>association:0071,plastic,0.017429704775565373,0.017346406914587567,-8.329786097780595e-05,0.01,0.009979175534755549,0.0,0.009520043134273244,0.0,0.008287131985266904,0.05282545683651294,False
plastic:prediction>association:0072,plastic,0.01701752166380764,0.01701752166380764,0.0,0.01,0.01,0.0,0.017052023927588915,0.0,0.012683081714489114,0.05476000857465219,False
plastic:prediction>association:0073,plastic,0.016733045588195352,0.016733045588195352,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.06686330791227889,False
plastic:prediction>association:0074,plastic,0.01657633577024379,0.01657633577024379,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.07450668062670875,False
plastic:prediction>association:0075,plastic,0.019257834209856543,0.019257834209856543,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.05787735398807944,False
plastic:prediction>association:0076,plastic,0.01886486289818898,0.01886486289818898,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.08015575430285153,False
plastic:prediction>association:0077,plastic,0.018378192522144336,0.01827903934817994,-9.91531739643961e-05,0.01,0.009975211706508901,0.0,0.011332276384120626,0.0,0.009960665591408142,0.08182815541722949,False
plastic:prediction>association:0078,plastic,0.018183804130023167,0.017948179553074744,-0.00023562457694842331,0.01,0.009941093855762894,0.0,0.026935034944428785,0.0,0.02457016518821239,0.10075490378969887,False
plastic:prediction>association:0079,plastic,0.0167233262118415,0.016439256914262478,-0.00028406929757902183,0.01,0.009928982675605245,0.0,0.03247647564415617,0.0,0.02659627333113911,0.0714449768000817,False
plastic:prediction>association:0080,plastic,0.01831657579030176,0.018070764848245775,-0.0002458109420559844,0.01,0.009938547264486005,0.0,0.028100072828014477,0.0,0.02523480369271726,0.08168110623233879,False
plastic:prediction>association:0081,plastic,0.016933295408334884,0.016603193790805375,-0.0003301016175295095,0.01,0.009917474595617622,0.0,0.03774381215862434,0.0,0.031418072199578054,0.07457760189019748,False
plastic:prediction>association:0082,plastic,0.017311167448058117,0.017311167448058117,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.050618503013590416,False
plastic:prediction>association:0083,plastic,0.017828064547994047,0.01757849629961225,-0.0002495682483817964,0.01,0.00993760793790455,0.0,0.02852982363458839,0.0,0.024561780227935825,0.07950263471367446,False
plastic:prediction>association:0084,plastic,0.016695377805685058,0.016695377805685058,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.07626162475898243,False
plastic:prediction>association:0085,plastic,0.01715124764557465,0.01715124764557465,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0741481100046355,False
plastic:prediction>association:0086,plastic,0.017694804560889014,0.017694804560889014,0.0,0.01,0.01,0.0,0.00010211515242452543,0.0,8.632665357303689e-05,0.08084700592548001,False
plastic:prediction>association:0087,plastic,0.01766633393519857,0.01766633393519857,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.05165702314538326,False
plastic:prediction>association:0088,plastic,0.01745085857285638,0.017449935992516395,-9.225803399848242e-07,0.01,0.009999769354915004,0.0,0.00010543775353187667,0.0,8.513652792191936e-05,0.07973242437290591,False
plastic:prediction>association:0089,plastic,0.017228571280890018,0.017228571280890018,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.07743832387758637,False
plastic:prediction>association:0090,plastic,0.01775771878662633,0.01775771878662633,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.07275621462652987,False
plastic:prediction>association:0091,plastic,0.01668376017466698,0.016509698886416527,-0.00017406128825045442,0.01,0.009956484677937387,0.0,0.01989534326429299,0.0,0.016858546232818038,0.07416286752010966,False
plastic:prediction>association:0092,plastic,0.017138857396061444,0.016901769607555496,-0.00023708778850594844,0.01,0.009940728052873514,0.0,0.027102381227949994,0.0,0.02361225738143061,0.07642917801316487,False
plastic:prediction>association:0093,plastic,0.018474787498801996,0.018474787498801996,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.07779454014100978,False
plastic:prediction>association:0094,plastic,0.017252500028462025,0.017252500028462025,0.0,0.01,0.01,0.0,0.00021291028886647105,0.0,0.00018224061376923996,0.0780741089356067,False
plastic:association>emotion_control:0000,plastic,0.017689196555236694,0.017689196555236694,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0036147680823536738,False
plastic:association>emotion_control:0001,plastic,0.017590989211589286,0.017590989211589286,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>emotion_control:0002,plastic,0.016761323883023586,0.016761323883023586,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>emotion_control:0003,plastic,0.018811664760711166,0.018811664760711166,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>emotion_control:0004,plastic,0.017331999057886457,0.017331999057886457,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.05713245721588324,False
plastic:association>emotion_control:0005,plastic,0.01911969396711133,0.01911969396711133,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>emotion_control:0006,plastic,0.01841176057508812,0.01841176057508812,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0021317146444723013,False
plastic:association>emotion_control:0007,plastic,0.017665741447671343,0.01766446174317396,-1.2797044973839045e-06,0.01,0.009999680073875654,0.0,0.00014625194360090427,0.0,0.00011553706119465774,0.035382947150659635,False
plastic:association>emotion_control:0008,plastic,0.01920820533071857,0.01920820533071857,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>emotion_control:0009,plastic,0.017489893999522648,0.017489893999522648,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.027958175131592662,False
plastic:association>emotion_control:0010,plastic,0.018859150274979926,0.018859150274979926,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>emotion_control:0011,plastic,0.0187442026901346,0.0187442026901346,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.03150608554800289,False
plastic:association>emotion_control:0012,plastic,0.016699471968795565,0.016699471968795565,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>emotion_control:0013,plastic,0.01828792388812961,0.01828792388812961,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0021173768260960638,False
plastic:association>emotion_control:0014,plastic,0.01776433953163261,0.01776433953163261,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>emotion_control:0015,plastic,0.01668301762790643,0.01668301762790643,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.00340915651258605,False
plastic:association>emotion_control:0016,plastic,0.019424799627226434,0.019424799627226434,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>emotion_control:0017,plastic,0.01687305889361428,0.01687305889361428,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>emotion_control:0018,plastic,0.01871965422203143,0.01871965422203143,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>emotion_control:0019,plastic,0.01729371676165357,0.01729371676165357,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>emotion_control:0020,plastic,0.01855953439348961,0.01855953439348961,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>emotion_control:0021,plastic,0.017697197312440936,0.017697197312440936,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.008992323798626403,False
plastic:association>emotion_control:0022,plastic,0.017798061120228997,0.017798061120228997,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.02145624224797229,False
plastic:association>emotion_control:0023,plastic,0.017755512081307046,0.017755512081307046,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>emotion_control:0024,plastic,0.016827361721328427,0.016827361721328427,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>emotion_control:0025,plastic,0.017065553662300694,0.017065553662300694,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.00421655468669801,False
plastic:association>emotion_control:0026,plastic,0.018596111980682194,0.018596111980682194,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>emotion_control:0027,plastic,0.019375033235362243,0.019375033235362243,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>emotion_control:0028,plastic,0.01729681523798529,0.01729681523798529,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:visual>emotion_control:0000,plastic,0.015461016476169154,0.015461016476169154,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.08886313628028801,False
plastic:visual>emotion_control:0001,plastic,0.015421854740483748,0.01467357290037882,-0.0007482818401049283,0.01,0.009812929539973769,0.0,0.08572731735313713,0.0,0.06856077615966405,0.08102654059855618,False
plastic:visual>emotion_control:0002,plastic,0.01611957189057829,0.01611957189057829,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.08762826918667839,False
plastic:visual>emotion_control:0003,plastic,0.016626534056640992,0.016626534056640992,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.10352078943264906,False
plastic:visual>emotion_control:0004,plastic,0.014870193740660313,0.014870193740660313,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.09504517087550035,False
